SPLog,DWT,Yas,Engines RPM,BACI,BACI-1,BACI-2,BACI-3,BPNI,BPNI-1,BPNI-2,BPNI-3,BSIS,BSIS-1,BSIS-2,BSIS-3,BHSI,BHSI-1,BHSI-2,BHSI-3,LIBOR,Japan,"China, People's Republic Of",Caterpillar,UK P&I,FEI,Total HP Main Eng,Philippines,"Korea, South",Others Country Build,MAN-B&W,Wartsila,Mitsubishi,Japan P&I Club,Gard,West of England,North of England,Britannia P&I,London P&I Club,Skuld,Steamship Mutual,Others,Unknown,Nippon Kaiji Kyokai (IACS),Lloyd's Register ,Bureau Veritas (IACS),Det Norske Veritas (IACS),American Bureau of Shipping (IACS) ,Others Class,With Two Classes,Disclassed,Panama,Marshall Islands,Liberia,Malta,"Hong Kong, China",Singapore,Others Flag,With two flags
7.00000000000000,"53,556",13,127,"2,419","1,621","1,172","1,194",782,425,735,982,678,830,857,"1,032",429,472,459,580,0.0167893,1,0,0,0,1.750504145,12889,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.22271647114758,"53,556",5,127,-328,-20,"1,950","3,131",905,574,"1,117","1,225",606,524,718,816,324,332,487,505,0.0033049,1,0,0,0,1.750504145,12889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.41497334797082,"53,410",4,127,"1,874","1,564","1,768","1,310","1,830","1,450","1,968","1,820","1,450","1,390","1,523","1,398",776,797,790,696,0.0026071,0,1,0,0,1.811012741,12889,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.74036268949424,"53,410",9,127,978,768,996,854,660,692,662,574,721,671,619,580,432,399,342,351,0.0081022,0,1,0,0,1.811012741,12889,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7.88366143515362,"53,410",1,127,"18,749","14,173","11,993","10,743","9,912","8,972","7,867","7,435","6,405","5,444","4,827","5,021","3,304","2,789","2,417","2,334",0.0269238,0,1,0,0,1.811012741,12889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.77815125038364,"53,410",9,127,"2,263","1,534","2,008",978,"1,465",905,726,660,912,722,679,721,537,435,421,432,0.0090846,0,1,0,0,1.811012741,12889,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6.79239168949825,"50,292",13,127,"1,890","2,006","1,522","1,875","1,633","1,325","1,427","1,289","1,165","1,039","1,022",949,701,677,654,591,0.0022293,0,0,0,0,1.879826411,12889,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6.90308998699194,"52,484",15,116,"1,439","1,890","2,006","1,522","2,140","1,633","1,325","1,427","1,878","1,165","1,039","1,022","1,070",701,677,654,0.0019037,1,0,0,0,1.701198733,10605,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6.38021124171161,"50,198",13,127,204,-328,-20,"1,950",757,905,574,"1,117",568,606,524,718,375,324,332,487,0.0110236,0,0,0,0,1.883346545,12889,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7.21748394421391,"55,863",7,110,"1,468","1,235","2,199","2,419",677,699,980,782,684,732,766,678,455,447,448,429,0.0030261,1,0,0,0,1.729318838,11150,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.23044892137827,"55,863",15,110,"4,349","8,944","5,919","4,306","3,896","4,013","3,781","3,304","3,104","3,382","3,477","2,945","1,972","1,975","1,874","1,760",0.0012722,1,0,0,0,1.729318838,11150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.26007138798508,"55,711",15,110,"2,136","1,760","1,617","1,208","2,938","3,141","2,599","1,828","2,734","2,808","2,428","1,587","1,593","1,735","1,405","1,003",0.0110555,1,0,0,0,1.602658618,11150,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.89762709129044,"56,089",12,127,"2,206","4,320",46,895,"1,227","1,257",754,711,870,683,500,410,474,401,271,238,0.0026776,1,0,0,0,1.591857838,12889,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.95424250943933,"56,056",13,127,"1,890","2,006","1,522","1,875","1,633","1,325","1,427","1,289","1,165","1,039","1,022",949,701,677,654,591,0.0022293,1,0,0,0,1.59279496,12889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7.09691001300806,"56,056",11,127,"2,978","3,269","4,467","3,657","1,543","1,766","2,260","1,891","1,091","1,248","1,336",982,591,688,665,516,0.0197742,1,0,0,0,1.59279496,12889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6.97772360528885,"56,055",8,127,996,854,"1,117",270,662,574,667,501,619,580,582,476,342,351,367,272,0.0065162,1,0,0,0,1.592823375,12889,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.00432137378264,"56,047",9,127,"1,167","1,385","2,263","1,534",951,852,"1,465",905,679,903,912,722,402,597,537,435,0.0102569,1,0,0,0,1.699254112,12889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.89209460269048,"56,026",12,127,46,895,204,-328,754,711,757,905,500,410,568,606,271,238,375,324,0.0040417,1,0,0,0,1.593647847,12889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.08278537031645,"56,014",11,127,"3,269","4,467","3,657","2,488","1,766","2,260","1,891","1,286","1,248","1,336",982,787,688,665,516,442,0.0212518,1,0,0,0,1.700255208,12889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7.10720996964787,"56,014",11,127,150,459,"1,116","1,905","1,102",813,574,"1,421",813,749,472,975,464,388,328,596,0.0260567,1,0,0,0,1.700255208,12889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7.51587384371168,"53,490",5,127,"4,262","3,370","3,516","1,922","2,410","2,462","2,950","2,632","1,750","1,847","2,066","1,760",897,"1,039","1,077","1,010",0.0028884,1,0,0,0,1.772809613,12889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6.94939000664491,"53,206",14,127,"2,978","3,269","4,467","3,657","1,543","1,766","2,260","1,891","1,091","1,248","1,336",982,591,688,665,516,0.0197742,1,0,0,0,1.782272417,12889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.99122607569250,"53,478",13,127,"3,471","2,170","1,401","2,173","1,570","1,336","1,160","1,276","1,035","1,042","1,063","1,045",549,581,583,603,0.0233912,1,0,0,0,1.773207416,12889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.13672056715641,"55,624",10,127,"1,755","2,596","2,000","2,732","1,463","1,524","1,695","1,571",944,"1,073","1,194","1,132",626,671,629,562,0.0264918,1,0,0,0,1.605165294,12889,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.03342375548695,"58,710",13,113,"1,276",150,459,"1,116","1,188","1,102",813,574,768,813,749,472,384,464,388,328,0.0258954,0,0,0,0,1.709503722,11415,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7.48429983934679,"58,790",4,113,"1,768","1,310","1,351","2,346","1,968","1,820","1,310","1,845","1,523","1,398","1,177","1,493",790,696,707,829,0.0030843,0,0,0,0,1.64022064,11415,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7.49831055378960,"52,050",4,118,"3,174","3,494","3,887","6,189","3,399","3,420","3,567","3,757","2,288","2,271","2,224","2,416","1,153","1,163","1,159","1,138",0.0025052,1,0,0,0,1.630673261,11013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.12221587827283,"53,840",3,124,"1,468","1,235","2,199","2,419",677,699,980,782,684,732,766,678,455,447,448,429,0.0030261,0,0,0,0,1.796548857,13215,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7.13987908640124,"52,223",15,127,"5,919","4,306","3,931","3,089","3,781","3,304","4,119","2,760","3,477","2,945","2,930","2,504","1,874","1,760","1,541","1,343",0.0012465,1,0,0,0,1.607118921,10939,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7.11394335230684,"55,688",10,110,"1,613","2,830","3,848","3,219","1,411","1,395","1,433","1,492",884,914,941,"1,060",558,625,623,679,0.0173397,1,0,0,0,1.817096613,11160,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.92941892571429,"53,617",1,127,"18,749","14,173","11,993","10,743","9,912","8,972","7,867","7,435","6,405","5,444","4,827","5,021","3,304","2,789","2,417","2,334",0.0269238,0,1,0,0,1.88728344,12889,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.99122607569250,"53,617",11,127,"2,000","2,732","3,471","2,170","1,695","1,571","1,570","1,336","1,194","1,132","1,035","1,042",629,562,549,581,0.0234943,0,1,0,0,1.88728344,12889,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7.18184358794477,"53,621",7,127,"1,600","2,573","2,084","1,524",871,942,"1,099","1,337",919,"1,090","1,103",996,513,642,669,684,0.002275,0,1,0,0,1.887142653,12889,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.06069784035361,"55,610",8,127,"1,229","1,936","1,071","2,209",675,712,974,"1,023",629,703,925,899,349,398,480,423,0.0032136,1,0,0,0,1.605569399,12889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.84509804001426,"53,350",10,127,"2,597","1,021","1,167","1,385","1,374",995,951,852,881,825,679,903,540,444,402,597,0.0113471,0,1,0,1,1.813049493,12889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.19728055812562,"53,350",14,127,"4,349","8,944","5,919","4,306","3,896","4,013","3,781","3,304","3,104","3,382","3,477","2,945","1,972","1,975","1,874","1,760",0.0012722,0,1,0,1,1.813049493,12889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.49136169383427,"53,596",3,127,"2,711","5,217","3,936","3,425","2,748","4,247","3,900","3,674","2,066","2,982","2,715","2,431","1,155","1,477","1,356","1,375",0.005369,0,1,0,0,1.888022916,12879,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6.76715586608218,"53,596",13,127,"1,875","3,091","2,218","2,206","1,289","1,374","1,617","1,227",949,995,958,870,591,591,570,474,0.0022129,0,1,0,0,1.888022916,12879,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7.53781909507327,"53,100",1,127,"2,711","5,217","3,936","3,425","2,748","4,247","3,900","3,674","2,066","2,982","2,715","2,431","1,155","1,477","1,356","1,375",0.005369,0,1,0,0,1.905658685,12889,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6.90308998699194,"53,348",9,127,"1,086","1,511","1,779","2,597","1,091",829,"1,187","1,374",754,698,861,881,467,455,559,540,0.0126241,0,1,0,0,1.896799809,12889,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.90308998699194,"53,389",9,127,"1,086","1,511","1,779","2,597","1,091",829,"1,187","1,374",754,698,861,881,467,455,559,540,0.0126241,0,1,0,0,1.895343164,12889,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.05307844348342,"53,297",7,127,"2,173","1,010","1,560","1,613","1,276","1,495","1,513","1,411","1,045","1,080",973,884,603,652,557,558,0.0234943,0,1,0,0,1.887061423,12889,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.00000000000000,"53,360",9,127,"1,620","1,276",150,459,"1,335","1,188","1,102",813,752,768,813,749,398,384,464,388,0.0253168,0,1,0,0,1.896373242,12889,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.00000000000000,"53,462",7,127,"2,738","2,293","1,225","1,086","1,308","1,189","1,095","1,091","1,021",853,783,754,616,486,496,467,0.013233,0,1,0,0,1.881237377,12889,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.46982201597816,"53,487",3,127,"5,047","2,846","3,946","5,385","3,150","2,276","2,157","3,183","1,820","1,966","1,740","2,081",867,974,833,887,0.0028308,1,0,0,0,1.772909047,12889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.33243845991560,"53,487",8,127,"1,524","4,078","3,089","2,245","1,337","1,825","1,665","1,667",996,"1,453","1,475","1,269",684,801,764,665,0.0023823,1,0,0,0,1.772909047,12889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.89209460269048,"53,474",10,127,768,996,854,"1,117",692,662,574,667,671,619,580,582,399,342,351,367,0.0069631,1,0,0,0,1.753188465,12889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.07736790528416,"57,480",11,127,"1,511","1,779","2,597","1,021",829,"1,187","1,374",995,698,861,881,825,455,559,540,444,0.0118585,1,0,0,0,1.553335322,12889,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.50514997831991,"53,351",3,127,"5,217","3,936","3,425","3,174","4,247","3,900","3,674","3,399","2,982","2,715","2,431","2,288","1,477","1,356","1,375","1,153",0.0045851,0,1,0,0,1.81301551,12889,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6.99122607569250,"53,351",10,127,"3,848","3,219","2,738","2,293","1,433","1,492","1,308","1,189",941,"1,060","1,021",853,623,679,616,486,0.014342,0,1,0,0,1.81301551,12889,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.15381486434453,"53,840",2,124,"1,468","1,235","2,199","2,419",677,699,980,782,684,732,766,678,455,447,448,429,0.0030261,0,0,0,0,1.796548857,12889,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7.26007138798508,"53,732",2,124,"2,627","1,195","1,871","1,395",871,619,423,872,970,716,675,830,442,355,413,485,0.0023465,0,0,0,0,1.800159876,13542,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7.11394335230684,"52,950",9,107,"2,596","2,000","2,732","3,471","1,524","1,695","1,571","1,570","1,073","1,194","1,132","1,035",671,629,562,549,0.0246063,1,0,0,0,1.653642804,10450,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.56820172406699,"50,757",1,105,"1,981","1,337",838,"1,265",795,558,622,677,512,421,622,583,300,281,315,329,0.0121081,1,0,0,0,2.462714502,15363,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.32633586092875,"50,757",4,105,"1,412","1,531","1,447","3,287","1,051",832,724,"1,645","1,030",712,655,"1,176",565,415,406,577,0.0047329,1,0,0,0,2.462714502,15363,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.23552844690755,"50,757",6,105,"1,195","1,871","1,395","1,600",619,423,872,871,716,675,830,919,355,413,485,513,0.0023417,1,0,0,0,2.462714502,15363,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.33243845991560,"50,790",5,95,"1,195","1,871","1,395","1,600",619,423,872,871,716,675,830,919,355,413,485,513,0.0023417,1,0,0,0,2.461114393,13850,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.17609125905568,"50,790",9,95,"1,755","2,596","2,000","2,732","1,463","1,524","1,695","1,571",944,"1,073","1,194","1,132",626,671,629,562,0.0264918,1,0,0,1,2.461114393,13850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6.94694327069783,"55,903",10,127,"2,008",978,768,996,726,660,692,662,679,721,671,619,421,432,399,342,0.0084968,1,0,0,0,1.597154254,12889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.32428245529769,"56,557",13,116,"2,210","1,439","1,890","2,006","2,576","2,140","1,633","1,325","1,871","1,878","1,165","1,039","1,167","1,070",701,677,0.0018962,1,0,0,1,1.578685473,12087,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.97772360528885,"56,557",12,116,895,204,-328,-20,711,757,905,574,410,568,606,524,238,375,324,332,0.0109188,1,0,0,1,1.578685473,12087,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.02938377768521,"52,223",9,121,"3,848","3,219","2,738","2,293","1,433","1,492","1,308","1,189",941,"1,060","1,021",853,623,679,616,486,0.014342,1,0,0,0,1.607118921,10938,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7.03542973818455,"52,224",7,121,"1,071","2,209","1,292",810,974,"1,023",845,524,925,899,715,647,480,423,361,331,0.003208,1,0,0,0,1.607088148,10938,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.14921911265538,"52,224",10,121,"1,755","2,596","2,000","2,732","1,463","1,524","1,695","1,571",944,"1,073","1,194","1,132",626,671,629,562,0.0264918,1,0,0,1,1.607088148,10938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.94200805302231,"52,224",13,121,"1,439","1,890","2,006","1,522","2,140","1,633","1,325","1,427","1,878","1,165","1,039","1,022","1,070",701,677,654,0.0019037,1,0,0,1,1.607088148,10938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.77815125038364,"53,489",11,127,"1,021","1,167","1,385","2,263",995,951,852,"1,465",825,679,903,912,444,402,597,537,0.010446,1,0,0,0,1.752696816,12889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7.15533603746506,"53,489",8,127,474,"2,151","3,552","1,915",856,"1,120","1,233",826,887,986,892,"1,051",495,491,467,529,0.0024461,1,0,0,0,1.752696816,12889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7.44715803134222,"53,489",3,127,"1,981","1,337",838,"1,265",795,558,622,677,512,421,622,583,300,281,315,329,0.0121081,1,0,0,0,1.752696816,12889,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.83250891270624,"53,468",15,127,"1,439","1,890","2,006","1,522","2,140","1,633","1,325","1,427","1,878","1,165","1,039","1,022","1,070",701,677,654,0.0019037,1,0,0,0,1.753385202,12889,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.17609125905568,"53,468",15,127,"8,944","5,919","4,306","3,931","4,013","3,781","3,304","4,119","3,382","3,477","2,945","2,930","1,975","1,874","1,760","1,541",0.0012272,1,0,0,0,1.753385202,12889,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.25527250510331,"53,466",8,127,"2,245","3,853","2,243","1,881","1,667","1,795",907,"1,057","1,269","1,079",939,912,665,597,531,531,0.0024177,1,0,0,0,1.773605398,12889,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.81291335664286,"53,466",15,127,"4,320",46,895,204,"1,257",754,711,757,683,500,410,568,401,271,238,375,0.0031026,1,0,0,0,1.773605398,12889,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.43136376415899,"53,483",3,127,"1,981","1,337",838,"1,265",795,558,622,677,512,421,622,583,300,281,315,329,0.0121081,1,0,0,0,1.752893443,12889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.46982201597816,"53,483",3,127,"5,047","2,846","3,946","5,385","3,150","2,276","2,157","3,183","1,820","1,966","1,740","2,081",867,974,833,887,0.0028308,1,0,0,0,1.752893443,12889,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.95904139232109,"58,701",9,113,"1,534","2,008",978,768,905,726,660,692,722,679,721,671,435,421,432,399,0.0087868,0,0,0,0,1.642707474,11421,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.06069784035361,"55,808",10,127,"2,738","2,293","1,225","1,086","1,308","1,189","1,095","1,091","1,021",853,783,754,616,486,496,467,0.013233,1,0,0,0,1.73102312,11149,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.16731733474818,"55,808",15,127,"2,261","1,643","1,559","1,955","1,535","1,568","1,745","2,082","1,062","1,172","1,437","1,663",663,744,883,"1,009",0.047405,1,0,0,0,1.73102312,11149,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.26717172840301,"55,866",6,127,"1,468","1,235","2,199","2,419",677,699,980,782,684,732,766,678,455,447,448,429,0.0030261,1,0,0,0,1.729225974,11149,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7.07918124604763,"55,866",12,127,"1,620","1,276",150,459,"1,335","1,188","1,102",813,752,768,813,749,398,384,464,388,0.0253168,1,0,0,0,1.729225974,11149,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7.19033169817029,"55,866",14,127,"4,306","3,931","3,089","4,896","3,304","4,119","2,760","2,672","2,945","2,930","2,504","2,144","1,760","1,541","1,343","1,145",0.0013083,1,0,0,0,1.729225974,11149,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6.97772360528885,"55,840",10,110,"1,167","1,385","2,263","1,534",951,852,"1,465",905,679,903,912,722,402,597,537,435,0.0102569,1,0,0,0,1.73003113,11149,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.05307844348342,"55,840",12,110,"2,978","3,269","4,467","3,657","1,543","1,766","2,260","1,891","1,091","1,248","1,336",982,591,688,665,516,0.0197742,1,0,0,0,1.73003113,11149,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.09691001300806,"56,017",8,127,475,521,679,474,598,540,508,856,650,515,585,887,392,308,340,495,0.002683,1,0,0,0,1.593903891,12889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.30319605742049,"55,649",6,110,"1,336","1,273","1,249","1,249",795,"1,028","1,176",990,871,888,944,764,533,544,547,436,0.0027417,1,0,0,0,1.818370073,11160,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6.55630250076729,"50,785",10,122,854,"1,117",270,174,574,667,501,354,580,582,476,339,351,367,272,214,0.0064477,0,1,1,0,,14684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6.81291335664286,"50,785",11,122,"3,219","2,738","2,293","1,225","1,492","1,308","1,189","1,095","1,060","1,021",853,783,679,616,486,496,0.0136079,0,1,1,0,,14684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7.20411998265593,"55,614",15,110,"8,944","5,919","4,306","3,931","4,013","3,781","3,304","4,119","3,382","3,477","2,945","2,930","1,975","1,874","1,760","1,541",0.0012272,0,1,0,0,1.578696354,11149,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.30102999566398,"55,614",6,110,"2,419","1,621","1,172","1,194",782,425,735,982,678,830,857,"1,032",429,472,459,580,0.0033049,0,1,0,0,1.578696354,11149,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
